,Nombre Hotel,Comentario,Sentimiento,Sentimiento_VADER
229,james,"Tenía un viaje de negocios a Chicago y quería quedarme en un lugar realmente agradable, porque nunca había estado allí, así que hice reservaciones con James con dos semanas de anticipación solo para estar seguro y cuando llegué no tenían registro. de ello. No es gran cosa, ¿verdad? Dijeron que se encargarían de ello y me conseguirían una habitación de inmediato... ¡dos horas después todavía estoy sentado en el vestíbulo! Finalmente llego a mi habitación para intentar relajarme. Todo iba bien hasta que decidí darme una ducha. Entré al baño... ni toallas, ni paños, nada. Llamé a la recepción y pedí un poco, aproximadamente una hora más tarde a alguien se le ocurrió uno. ¿Quizás simplemente estaban muy ocupados? ¡¡¡Finalmente me meto en la ducha y la manija está ROTO!!! Bajé a la recepción y pedí una nueva habitación y ¡empezaron a insinuar que la había roto! ¡Dijeron que todo estaba bien con la habitación ese mismo día y que debí haberle hecho algo! Dejar ese hotel fue la decisión más fácil que tomé en todo mi viaje. ¡Dos pulgares abajo!",NEUTRAL,POSITIVO
230,james,"El James Hotel de Chicago parece bonito en su página web, ¡pero las apariencias engañan! Los empleados son extremadamente groseros y las habitaciones son asquerosas. Definitivamente desaconsejaría alojarse allí.",NEUTRAL,POSITIVO
231,james,"El hotel James Chicago fue uno de los peores hoteles en los que me he alojado. Lo único bueno fue que estaba ubicado en el centro, por lo que no me vi obligado a quedarme en él más tiempo del necesario. La recepcionista fue grosera y estirada, mi habitación tenía toallas sucias y encontré numerosos insectos pequeños en mi habitación. Además, el gimnasio y el spa estuvieron cerrados mientras estuve allí. La gerencia no hizo nada para solucionar estos inconvenientes. La próxima vez llevaré mi negocio a otra parte.",NEUTRAL,POSITIVO
232,james,"Me decepcioné constantemente durante mi estancia en el James. Otros me habían dicho que era ""agradable"", ""viable"" y ""bien"", o incluso ""un lugar agradable"". Pensé que no habría problemas y reservé una habitación para una visita de fin de semana largo con mi novia de larga distancia. Según el sitio web, estaba a punto de sumergirnos a mí y a mi cita en un baño de muebles contemporáneos de última generación y ""tonos cálidos"". Bueno, cuando llegué me sentí como si estuviera en una sala de exposición de Ikea justo antes de la hora de cierre en un día ajetreado. Todo en el frente estaba un poco torcido. El personal estaba ocupado, distraído, distraído y dispuesto en todos los sentidos a demostrarme que yo era una molestia para ellos. Manejé demasiado mis propias maletas para estar convencido de su compromiso con mi comodidad. También pensé que mi habitación era bastante patética por su precio. Parecía claramente como si alguien se hubiera revolcado sobre las camas justo antes de que yo llegara. Los accesorios del baño se sentían un poco asquerosos y olían muy fuerte, inexplicablemente, a colonia masculina. A nadie le importó cuando me quejé de esto y sugerí que tal vez simplemente estaba ""atascado en mi nariz"" y que desaparecería. Bueno, no fue así, y tenía un dolor de cabeza horrible cuando llegó mi señora. Esto arruinó toda mi primera noche en Chicago. Por mi precio, podría haberme quedado una semana en un hotel económico, tratar mis artículos personales contra las chinches y aun así ahorrar dinero. Y no me habrían tratado como a una plaga. No hace falta decir que buscaré en otro lado cuando regrese a Chicago. Puede que no sea un cliente frecuente de hoteles de lujo, pero sé cuándo estoy desperdiciando mi dinero.",NEGATIVO,NEGATIVO
233,james,"Cuando te alojas en un hotel como The James, solo por su precio, esperas un cierto nivel de calidad. Si pago más de 500 dólares por una habitación, no creo que sea descabellado esperar no sólo una habitación de calidad, sino también un cierto nivel de servicio. Quizás este hotel debería cambiarse el nombre a Lebron James, porque tiene tanta clase como él y es aproximadamente el doble de pretencioso. Un puñado de talco para bebés arrojado a mi cara habría sido un refrescante descanso del nivel de servicio que recibí en The Lebron James. Mi noche infernal comenzó con el empleado, botones o lo que fuera, en la recepción, quien fingió lo que supongo que pretendía ser un acento británico, pero terminó como una fusión impía de australiano y de Nueva Inglaterra. Un acento británico no te hace elegante ni hábil. Una vez que pasé junto al Sr. Belvedere y llegué a mi habitación, me decepcionó, no sólo por su tamaño, que era inusualmente pequeño, sino también por un leve olor a cigarrillos. No era fuerte, pero definitivamente podía oler el humo. Inaceptable. Luego, mientras dormía, un sonido profundo y palpitante comenzó a emanar de las paredes. Sonaba técnico, mecánico, como si el aire acondicionado estuviera funcionando mal. A pesar de muchas garantías por parte de la recepción, los latidos continuaron durante toda la noche. Le exigí al hombre de la recepción que viniera y rectificara la situación de inmediato, pero por lo que pude ver, nunca vino.",NEUTRAL,NEGATIVO
234,james,"Recientemente me alojé en el James Chicago y NO volveré pronto. El personal es antipático por decir lo mínimo y los precios son exorbitantes. Tampoco me gusta el hecho de que permitan mascotas como invitados. No había suficiente espacio en el gimnasio y la falta de variedad de equipos limita gravemente sus opciones. Al final, no me impresionaron mucho los servicios en su conjunto y le recomendaría que evitara este establecimiento.",NEUTRAL,POSITIVO
235,james,"Nos alojamos en este hotel durante nuestras últimas vacaciones en la ciudad ventosa. Aunque el hotel parece bonito, el servicio es terrible. El personal fue grosero y poco profesional y no ayudó en absoluto. El servicio de habitaciones cierra a las 8:00 p. m., así que no planees pasar hambre después de esa hora. Además, aunque nos quedamos una semana entera, tuvimos que pedir toallas nuevas y artículos de tocador adicionales. nunca volveré a ese lugar",NEGATIVO,POSITIVO
236,james,"El personal del hotel James Chicago parecía decidido a hacer que mi estancia fuera horrible. Cuando entré al establecimiento para registrarme, me ignoraron. La empleada dejó pasar a media docena de personas antes de siquiera reconocerme. Pensando que el servicio de habitaciones sería mejor, me relajé en mi habitación mientras esperaba mi comida. Cuando llegó a mi habitación, hacía frío Y el orden equivocado. Disgustado, bajé a la piscina y descubrí que estaba cerrada por mantenimiento. Todos los restaurantes que recomendaba el hotel eran de una estrella y ninguno de mis canales habituales aparecía en la televisión. Considerándolo todo, fue una mala estancia en el hotel James de Chicago.",NEGATIVO,POSITIVO
237,james,"Después de alojarme en el James Chicago el fin de semana pasado, puedo decir honestamente que buscaré asequibilidad en mi próximo viaje. El James Chicago es terriblemente caro y el personal era muy frío y desconectado. Las sillas de la habitación parecían sacadas de Ikea. Me encanta Chicago, pero este hotel definitivamente no es uno de los mejores lugares para alojarse. Creo que hubiera estado mejor y más feliz si me hubiera alojado en el Holiday Inn. No siempre obtienes lo que pagas.",NEUTRAL,POSITIVO
238,james,"El James Hotel en Chicago fue una gran decepción. Esperaba una experiencia realmente espectacular. En el sitio web parece ser un hotel de última generación absolutamente fabuloso. Bueno, la mala experiencia de mi familia comenzó justo cuando entramos por la puerta. Resulta que la habitación que habíamos reservado se la habían dado a otra persona y el hombre de la recepción fue extremadamente grosero. Tuvimos que esperar una hora para que el servicio de limpieza nos preparara una nueva habitación. La habitación tenía un olor extraño y tuvimos que pedir toallas y jabón de manos porque aún no estaban en la habitación. Lo único bueno de este lugar fue el fabuloso gimnasio. Considerándolo todo, siento que pagamos demasiado por lo que obtuvimos. La próxima vez buscaré quedarme en otro lugar.",NEUTRAL,POSITIVO
239,james,"El James Chicago es un hotel sofocante y poco acogedor. Si buscas todas las comodidades de tu hogar, no te alojes aquí. Las habitaciones son como salas de juntas, no dormitorios. Definitivamente no es un hotel apto para niños. El restaurante del hotel también es muy moderno y parece pretencioso. No volvería a pasar las vacaciones aquí, especialmente con niños. ¡Tenían miedo de tocar cualquier cosa en todo el hotel!",NEUTRAL,POSITIVO
240,knickerbocker,"Mi empresa estaba organizando un seminario en el Millennium Knickerbocker Hotel en Chicago, Illinois. Cada participante del seminario se alojó en una de las lujosas habitaciones del hotel. Mi habitación tenía una vista increíble del centro de Chicago y los estilos de las habitaciones eran muy modernos. Mi esposo pudo quedarse en la habitación y disfrutar del televisor de pantalla plana grande mientras yo asistía al seminario en una de las salas de reuniones del hotel. El sábado por la noche, mi empresa celebró un baile en el Crystal Ballroom. La comida era excelente, los chefs del hotel eran los mejores. Los camareros fueron educados y estaban allí para llenar nuestras bebidas o traernos más comida para la cena. Nuestra estancia general en Millennium Knickerbocker Hotel quedará para siempre en mi memoria. Fue un fin de semana lleno de diversión con excelente comida, habitaciones limpias, excelente servicio de limpieza y todo el personal del hotel fue educado y dispuesto a satisfacer todas nuestras necesidades y deseos. ¡Definitivamente nos hospedaremos aquí nuevamente!",POSITIVO,POSITIVO
241,knickerbocker,"Después de mi estadía en el Millennium Knickerbocker Hotel Chicago, contemplé la mala calidad de mi experiencia allí y sentí la necesidad de documentarla. Si bien las comodidades eran lujosas, faltaba el servicio del personal. Al registrarme, mi reserva se ""perdió"" y el gerente tardó más de 30 minutos en hacer los arreglos necesarios para mi estadía. No hubo ninguna oferta para mejorarme o compensarme de ninguna manera. El servicio de habitaciones hizo un mal trabajo al limpiar mi habitación y dejó toallas mojadas en el baño. Me dejaron un filtro de café usado en la cafetera para que lo limpiara. No estoy seguro de que me hayan cambiado las sábanas. Cuando salí, el botones dejó caer mi computadora portátil y destruyó mi disco duro, dejándome luchando para recuperar el informe que pasé días creando. En general, mi experiencia negativa me ha dejado preguntándome si capacitan a su personal sobre la forma adecuada de atender a sus clientes. Seré reacio a quedarme con ellos nuevamente hasta que esté seguro de que se han concentrado en capacitar mejor a su personal.",POSITIVO,POSITIVO
